time,base_heading,base_posX,base_posY,ball_posX,ball_posY,armLX,armLY,armRX,armRY
2.0840,6.0499,-1.3525,-0.3915,-0.8662,-0.6171,-1.3910,-0.7963,-1.2082,-0.5849
2.0850,6.0499,-1.3531,-0.3914,-0.8662,-0.6171,-1.3914,-0.7962,-1.2089,-0.5846
2.0860,6.0498,-1.3537,-0.3913,-0.8662,-0.6171,-1.3918,-0.7960,-1.2095,-0.5843
2.0870,6.0498,-1.3543,-0.3911,-0.8662,-0.6171,-1.3922,-0.7959,-1.2102,-0.5840
2.0880,6.0498,-1.3548,-0.3910,-0.8662,-0.6171,-1.3926,-0.7958,-1.2108,-0.5837
2.0890,6.0498,-1.3554,-0.3909,-0.8662,-0.6171,-1.3930,-0.7956,-1.2115,-0.5834
2.0900,6.0498,-1.3560,-0.3908,-0.8662,-0.6171,-1.3934,-0.7955,-1.2121,-0.5831
2.0910,6.0498,-1.3565,-0.3906,-0.8662,-0.6171,-1.3938,-0.7954,-1.2128,-0.5828
2.0920,6.0498,-1.3571,-0.3905,-0.8662,-0.6171,-1.3941,-0.7952,-1.2134,-0.5825
2.0930,6.0498,-1.3577,-0.3904,-0.8662,-0.6171,-1.3945,-0.7951,-1.2140,-0.5822
2.0940,6.0498,-1.3582,-0.3903,-0.8662,-0.6171,-1.3949,-0.7950,-1.2147,-0.5819
2.0950,6.0498,-1.3588,-0.3901,-0.8662,-0.6171,-1.3953,-0.7949,-1.2153,-0.5817
2.0960,6.0498,-1.3593,-0.3900,-0.8662,-0.6171,-1.3957,-0.7947,-1.2159,-0.5814
2.0970,6.0498,-1.3599,-0.3899,-0.8662,-0.6171,-1.3961,-0.7946,-1.2165,-0.5811
2.0980,6.0498,-1.3605,-0.3898,-0.8662,-0.6171,-1.3964,-0.7945,-1.2172,-0.5808
2.0990,6.0498,-1.3611,-0.3896,-0.8662,-0.6171,-1.3969,-0.7943,-1.2178,-0.5806
2.1000,6.0498,-1.3618,-0.3895,-0.8662,-0.6171,-1.3974,-0.7942,-1.2185,-0.5803
2.1010,6.0498,-1.3627,-0.3893,-0.8662,-0.6171,-1.3980,-0.7940,-1.2193,-0.5801
2.1020,6.0498,-1.3638,-0.3890,-0.8662,-0.6171,-1.3987,-0.7938,-1.2202,-0.5798
2.1030,6.0498,-1.3649,-0.3888,-0.8662,-0.6171,-1.3996,-0.7936,-1.2212,-0.5796
2.1040,6.0497,-1.3662,-0.3885,-0.8662,-0.6171,-1.4005,-0.7934,-1.2222,-0.5794
2.1050,6.0497,-1.3676,-0.3882,-0.8662,-0.6171,-1.4014,-0.7932,-1.2234,-0.5791
2.1060,6.0497,-1.3691,-0.3878,-0.8662,-0.6171,-1.4025,-0.7929,-1.2247,-0.5788
2.1070,6.0497,-1.3707,-0.3875,-0.8662,-0.6171,-1.4037,-0.7926,-1.2260,-0.5785
2.1080,6.0497,-1.3724,-0.3871,-0.8662,-0.6171,-1.4050,-0.7923,-1.2274,-0.5782
2.1090,6.0497,-1.3743,-0.3867,-0.8662,-0.6171,-1.4063,-0.7920,-1.2290,-0.5779
2.1100,6.0497,-1.3762,-0.3862,-0.8662,-0.6171,-1.4077,-0.7917,-1.2306,-0.5776
2.1110,6.0496,-1.3782,-0.3858,-0.8662,-0.6171,-1.4093,-0.7913,-1.2323,-0.5772
2.1120,6.0496,-1.3804,-0.3853,-0.8662,-0.6171,-1.4108,-0.7909,-1.2341,-0.5768
2.1130,6.0496,-1.3826,-0.3848,-0.8662,-0.6171,-1.4125,-0.7905,-1.2360,-0.5764
2.1140,6.0496,-1.3850,-0.3843,-0.8662,-0.6171,-1.4143,-0.7901,-1.2379,-0.5759
2.1150,6.0496,-1.3874,-0.3838,-0.8662,-0.6171,-1.4161,-0.7896,-1.2400,-0.5755
2.1160,6.0495,-1.3899,-0.3832,-0.8662,-0.6171,-1.4180,-0.7891,-1.2421,-0.5750
2.1170,6.0495,-1.3925,-0.3826,-0.8662,-0.6171,-1.4200,-0.7886,-1.2444,-0.5745
2.1180,6.0495,-1.3952,-0.3820,-0.8662,-0.6171,-1.4220,-0.7881,-1.2467,-0.5739
2.1190,6.0495,-1.3980,-0.3814,-0.8662,-0.6171,-1.4241,-0.7875,-1.2491,-0.5733
2.1200,6.0494,-1.4008,-0.3808,-0.8662,-0.6171,-1.4263,-0.7870,-1.2516,-0.5728
2.1210,6.0494,-1.4038,-0.3802,-0.8662,-0.6171,-1.4286,-0.7864,-1.2541,-0.5721
2.1220,6.0493,-1.4068,-0.3795,-0.8662,-0.6171,-1.4309,-0.7857,-1.2567,-0.5715
2.1230,6.0493,-1.4099,-0.3788,-0.8662,-0.6171,-1.4333,-0.7851,-1.2595,-0.5708
2.1240,6.0493,-1.4131,-0.3781,-0.8662,-0.6171,-1.4358,-0.7845,-1.2623,-0.5701
2.1250,6.0492,-1.4163,-0.3774,-0.8662,-0.6171,-1.4383,-0.7838,-1.2651,-0.5694
2.1260,6.0492,-1.4196,-0.3767,-0.8662,-0.6171,-1.4410,-0.7831,-1.2681,-0.5686
2.1270,6.0491,-1.4230,-0.3760,-0.8662,-0.6171,-1.4436,-0.7824,-1.2711,-0.5679
2.1280,6.0491,-1.4265,-0.3753,-0.8662,-0.6171,-1.4464,-0.7816,-1.2742,-0.5671
2.1290,6.0490,-1.4300,-0.3745,-0.8662,-0.6171,-1.4492,-0.7809,-1.2773,-0.5663
2.1300,6.0490,-1.4336,-0.3737,-0.8662,-0.6171,-1.4520,-0.7801,-1.2805,-0.5654
2.1310,6.0489,-1.4373,-0.3730,-0.8662,-0.6171,-1.4550,-0.7793,-1.2838,-0.5646
2.1320,6.0488,-1.4410,-0.3722,-0.8662,-0.6171,-1.4579,-0.7785,-1.2872,-0.5637
2.1330,6.0488,-1.4448,-0.3714,-0.8662,-0.6171,-1.4610,-0.7777,-1.2906,-0.5628
2.1340,6.0487,-1.4486,-0.3706,-0.8662,-0.6171,-1.4641,-0.7769,-1.2941,-0.5619
2.1350,6.0486,-1.4525,-0.3698,-0.8662,-0.6171,-1.4673,-0.7761,-1.2976,-0.5609
2.1360,6.0486,-1.4565,-0.3690,-0.8662,-0.6171,-1.4705,-0.7752,-1.3013,-0.5600
2.1370,6.0485,-1.4605,-0.3681,-0.8662,-0.6171,-1.4738,-0.7744,-1.3049,-0.5590
2.1380,6.0484,-1.4646,-0.3673,-0.8662,-0.6171,-1.4771,-0.7735,-1.3087,-0.5580
2.1390,6.0483,-1.4687,-0.3664,-0.8662,-0.6171,-1.4805,-0.7726,-1.3125,-0.5570
2.1400,6.0482,-1.4729,-0.3656,-0.8662,-0.6171,-1.4839,-0.7717,-1.3163,-0.5560
2.1410,6.0481,-1.4771,-0.3647,-0.8662,-0.6171,-1.4874,-0.7708,-1.3202,-0.5550
2.1420,6.0480,-1.4814,-0.3639,-0.8662,-0.6171,-1.4910,-0.7699,-1.3242,-0.5539
2.1430,6.0479,-1.4857,-0.3630,-0.8662,-0.6171,-1.4946,-0.7690,-1.3282,-0.5528
2.1440,6.0478,-1.4900,-0.3621,-0.8662,-0.6171,-1.4982,-0.7681,-1.3322,-0.5518
2.1450,6.0477,-1.4945,-0.3612,-0.8662,-0.6171,-1.5019,-0.7671,-1.3364,-0.5507
2.1460,6.0476,-1.4989,-0.3603,-0.8662,-0.6171,-1.5056,-0.7662,-1.3405,-0.5496
2.1470,6.0475,-1.5034,-0.3594,-0.8662,-0.6171,-1.5094,-0.7652,-1.3447,-0.5485
2.1480,6.0474,-1.5080,-0.3585,-0.8662,-0.6171,-1.5133,-0.7643,-1.3490,-0.5473
2.1490,6.0472,-1.5125,-0.3576,-0.8662,-0.6171,-1.5172,-0.7633,-1.3533,-0.5462
2.1500,6.0471,-1.5172,-0.3567,-0.8662,-0.6171,-1.5211,-0.7624,-1.3577,-0.5450
2.1510,6.0470,-1.5218,-0.3558,-0.8662,-0.6171,-1.5251,-0.7614,-1.3621,-0.5439
2.1520,6.0468,-1.5265,-0.3549,-0.8662,-0.6171,-1.5291,-0.7604,-1.3665,-0.5427
2.1530,6.0467,-1.5313,-0.3540,-0.8662,-0.6171,-1.5332,-0.7594,-1.3710,-0.5416
2.1540,6.0465,-1.5360,-0.3530,-0.8662,-0.6171,-1.5373,-0.7584,-1.3755,-0.5404
2.1550,6.0464,-1.5408,-0.3521,-0.8662,-0.6171,-1.5414,-0.7575,-1.3801,-0.5392
2.1560,6.0462,-1.5457,-0.3512,-0.8662,-0.6171,-1.5456,-0.7565,-1.3847,-0.5380
2.1570,6.0461,-1.5506,-0.3503,-0.8662,-0.6171,-1.5498,-0.7555,-1.3894,-0.5368
2.1580,6.0459,-1.5555,-0.3493,-0.8662,-0.6171,-1.5541,-0.7545,-1.3941,-0.5356
2.1590,6.0458,-1.5604,-0.3484,-0.8662,-0.6171,-1.5584,-0.7535,-1.3988,-0.5344
2.1600,6.0456,-1.5654,-0.3474,-0.8662,-0.6171,-1.5627,-0.7524,-1.4036,-0.5331
2.1610,6.0454,-1.5704,-0.3465,-0.8662,-0.6171,-1.5671,-0.7514,-1.4084,-0.5319
2.1620,6.0452,-1.5754,-0.3455,-0.8662,-0.6171,-1.5715,-0.7504,-1.4132,-0.5307
2.1630,6.0450,-1.5804,-0.3446,-0.8662,-0.6171,-1.5760,-0.7494,-1.4181,-0.5295
2.1640,6.0449,-1.5855,-0.3436,-0.8662,-0.6171,-1.5805,-0.7484,-1.4230,-0.5282
2.1650,6.0447,-1.5906,-0.3427,-0.8662,-0.6171,-1.5850,-0.7474,-1.4279,-0.5270
2.1660,6.0445,-1.5958,-0.3417,-0.8662,-0.6171,-1.5896,-0.7463,-1.4329,-0.5257
2.1670,6.0443,-1.6009,-0.3408,-0.8662,-0.6171,-1.5941,-0.7453,-1.4378,-0.5245
2.1680,6.0441,-1.6061,-0.3398,-0.8662,-0.6171,-1.5988,-0.7443,-1.4429,-0.5232
2.1690,6.0439,-1.6113,-0.3389,-0.8662,-0.6171,-1.6034,-0.7432,-1.4479,-0.5220
2.1700,6.0436,-1.6165,-0.3379,-0.8662,-0.6171,-1.6081,-0.7422,-1.4530,-0.5207
2.1710,6.0434,-1.6217,-0.3369,-0.8662,-0.6171,-1.6128,-0.7412,-1.4581,-0.5195
2.1720,6.0432,-1.6270,-0.3360,-0.8662,-0.6171,-1.6175,-0.7401,-1.4632,-0.5182
2.1730,6.0430,-1.6323,-0.3350,-0.8662,-0.6171,-1.6223,-0.7391,-1.4684,-0.5170
2.1740,6.0427,-1.6375,-0.3341,-0.8662,-0.6171,-1.6271,-0.7381,-1.4736,-0.5157
2.1750,6.0425,-1.6429,-0.3331,-0.8662,-0.6171,-1.6319,-0.7370,-1.4788,-0.5145
2.1760,6.0423,-1.6482,-0.3321,-0.8662,-0.6171,-1.6368,-0.7360,-1.4840,-0.5132
2.1770,6.0420,-1.6535,-0.3312,-0.8662,-0.6171,-1.6416,-0.7349,-1.4892,-0.5120
2.1780,6.0418,-1.6589,-0.3302,-0.8662,-0.6171,-1.6466,-0.7338,-1.4944,-0.5108
2.1790,6.0415,-1.6643,-0.3292,-0.8662,-0.6171,-1.6515,-0.7327,-1.4997,-0.5096
2.1800,6.0413,-1.6697,-0.3283,-0.8662,-0.6171,-1.6565,-0.7316,-1.5050,-0.5084
2.1810,6.0410,-1.6751,-0.3273,-0.8662,-0.6171,-1.6615,-0.7305,-1.5102,-0.5072
2.1820,6.0407,-1.6805,-0.3264,-0.8662,-0.6171,-1.6665,-0.7294,-1.5155,-0.5060
2.1830,6.0405,-1.6859,-0.3254,-0.8662,-0.6171,-1.6715,-0.7283,-1.5208,-0.5049
2.1840,6.0402,-1.6914,-0.3244,-0.8662,-0.6171,-1.6766,-0.7271,-1.5261,-0.5037
2.1850,6.0399,-1.6968,-0.3235,-0.8662,-0.6171,-1.6817,-0.7260,-1.5314,-0.5026
2.1860,6.0396,-1.7023,-0.3225,-0.8662,-0.6171,-1.6869,-0.7248,-1.5368,-0.5015
2.1870,6.0393,-1.7078,-0.3215,-0.8662,-0.6171,-1.6920,-0.7237,-1.5421,-0.5004
2.1880,6.0390,-1.7132,-0.3206,-0.8662,-0.6171,-1.6972,-0.7225,-1.5474,-0.4993
2.1890,6.0387,-1.7187,-0.3196,-0.8662,-0.6171,-1.7024,-0.7214,-1.5528,-0.4982
2.1900,6.0384,-1.7242,-0.3187,-0.8662,-0.6171,-1.7076,-0.7202,-1.5582,-0.4971
2.1910,6.0381,-1.7297,-0.3177,-0.8662,-0.6171,-1.7129,-0.7191,-1.5635,-0.4961
2.1920,6.0378,-1.7353,-0.3167,-0.8662,-0.6171,-1.7181,-0.7180,-1.5689,-0.4950
2.1930,6.0375,-1.7408,-0.3158,-0.8662,-0.6171,-1.7234,-0.7169,-1.5743,-0.4939
2.1940,6.0372,-1.7463,-0.3148,-0.8662,-0.6171,-1.7287,-0.7158,-1.5797,-0.4929
2.1950,6.0368,-1.7518,-0.3139,-0.8662,-0.6171,-1.7340,-0.7147,-1.5851,-0.4918
2.1960,6.0365,-1.7574,-0.3129,-0.8662,-0.6171,-1.7393,-0.7136,-1.5906,-0.4908
2.1970,6.0362,-1.7629,-0.3120,-0.8662,-0.6171,-1.7446,-0.7125,-1.5960,-0.4897
2.1980,6.0358,-1.7685,-0.3110,-0.8662,-0.6171,-1.7499,-0.7115,-1.6014,-0.4887
2.1990,6.0355,-1.7740,-0.3100,-0.8662,-0.6171,-1.7553,-0.7104,-1.6069,-0.4877
2.2000,6.0351,-1.7795,-0.3091,-0.8662,-0.6171,-1.7606,-0.7094,-1.6124,-0.4866
2.2010,6.0348,-1.7851,-0.3081,-0.8662,-0.6171,-1.7660,-0.7084,-1.6178,-0.4856
2.2020,6.0344,-1.7906,-0.3072,-0.8662,-0.6171,-1.7714,-0.7074,-1.6233,-0.4845
2.2030,6.0341,-1.7962,-0.3062,-0.8662,-0.6171,-1.7768,-0.7064,-1.6288,-0.4835
2.2040,6.0337,-1.8017,-0.3053,-0.8662,-0.6171,-1.7822,-0.7054,-1.6343,-0.4825
2.2050,6.0333,-1.8073,-0.3043,-0.8662,-0.6171,-1.7876,-0.7044,-1.6398,-0.4815
2.2060,6.0330,-1.8128,-0.3034,-0.8662,-0.6171,-1.7930,-0.7034,-1.6453,-0.4805
2.2070,6.0326,-1.8184,-0.3024,-0.8662,-0.6171,-1.7984,-0.7024,-1.6508,-0.4794
2.2080,6.0322,-1.8239,-0.3015,-0.8662,-0.6171,-1.8038,-0.7014,-1.6563,-0.4784
2.2090,6.0318,-1.8295,-0.3005,-0.8662,-0.6171,-1.8093,-0.7005,-1.6618,-0.4774
2.2100,6.0315,-1.8350,-0.2996,-0.8662,-0.6171,-1.8147,-0.6995,-1.6673,-0.4764
2.2110,6.0311,-1.8406,-0.2987,-0.8662,-0.6171,-1.8201,-0.6985,-1.6728,-0.4755
2.2120,6.0307,-1.8461,-0.2977,-0.8662,-0.6171,-1.8256,-0.6975,-1.6783,-0.4745
2.2130,6.0303,-1.8517,-0.2968,-0.8662,-0.6171,-1.8311,-0.6966,-1.6838,-0.4735
2.2140,6.0299,-1.8572,-0.2958,-0.8662,-0.6171,-1.8365,-0.6956,-1.6893,-0.4725
2.2150,6.0295,-1.8627,-0.2949,-0.8662,-0.6171,-1.8420,-0.6946,-1.6948,-0.4716
2.2160,6.0291,-1.8683,-0.2939,-0.8662,-0.6171,-1.8475,-0.6936,-1.7003,-0.4706
2.2170,6.0287,-1.8738,-0.2930,-0.8662,-0.6171,-1.8530,-0.6927,-1.7058,-0.4697
2.2180,6.0283,-1.8793,-0.2920,-0.8662,-0.6171,-1.8585,-0.6917,-1.7113,-0.4687
2.2190,6.0279,-1.8848,-0.2911,-0.8662,-0.6171,-1.8639,-0.6907,-1.7168,-0.4678
2.2200,6.0274,-1.8903,-0.2902,-0.8662,-0.6171,-1.8694,-0.6897,-1.7223,-0.4669
2.2210,6.0270,-1.8958,-0.2892,-0.8662,-0.6171,-1.8749,-0.6888,-1.7278,-0.4660
2.2220,6.0266,-1.9013,-0.2883,-0.8662,-0.6171,-1.8804,-0.6878,-1.7333,-0.4650
2.2230,6.0262,-1.9068,-0.2873,-0.8662,-0.6171,-1.8860,-0.6868,-1.7388,-0.4641
2.2240,6.0257,-1.9123,-0.2864,-0.8662,-0.6171,-1.8915,-0.6859,-1.7443,-0.4632
2.2250,6.0253,-1.9177,-0.2855,-0.8662,-0.6171,-1.8970,-0.6849,-1.7497,-0.4623
2.2260,6.0249,-1.9232,-0.2845,-0.8662,-0.6171,-1.9025,-0.6839,-1.7552,-0.4614
2.2270,6.0244,-1.9286,-0.2836,-0.8662,-0.6171,-1.9080,-0.6830,-1.7607,-0.4605
2.2280,6.0240,-1.9341,-0.2826,-0.8662,-0.6171,-1.9135,-0.6820,-1.7662,-0.4596
2.2290,6.0235,-1.9395,-0.2817,-0.8662,-0.6171,-1.9190,-0.6810,-1.7716,-0.4587
2.2300,6.0231,-1.9449,-0.2808,-0.8662,-0.6171,-1.9245,-0.6801,-1.7771,-0.4578
2.2310,6.0226,-1.9504,-0.2798,-0.8662,-0.6171,-1.9300,-0.6791,-1.7825,-0.4569
2.2320,6.0222,-1.9558,-0.2789,-0.8662,-0.6171,-1.9355,-0.6782,-1.7880,-0.4561
2.2330,6.0217,-1.9612,-0.2780,-0.8662,-0.6171,-1.9410,-0.6773,-1.7934,-0.4552
2.2340,6.0213,-1.9666,-0.2770,-0.8662,-0.6171,-1.9465,-0.6763,-1.7989,-0.4543
2.2350,6.0208,-1.9719,-0.2761,-0.8662,-0.6171,-1.9520,-0.6754,-1.8043,-0.4534
2.2360,6.0204,-1.9773,-0.2752,-0.8662,-0.6171,-1.9575,-0.6744,-1.8097,-0.4525
2.2370,6.0199,-1.9827,-0.2742,-0.8662,-0.6171,-1.9630,-0.6735,-1.8152,-0.4516
2.2380,6.0194,-1.9880,-0.2733,-0.8662,-0.6171,-1.9685,-0.6726,-1.8206,-0.4508
2.2390,6.0190,-1.9933,-0.2724,-0.8662,-0.6171,-1.9740,-0.6717,-1.8260,-0.4499
2.2400,6.0185,-1.9987,-0.2714,-0.8662,-0.6171,-1.9795,-0.6707,-1.8314,-0.4490
2.2410,6.0180,-2.0040,-0.2705,-0.8662,-0.6171,-1.9849,-0.6698,-1.8368,-0.4482
2.2420,6.0175,-2.0093,-0.2695,-0.8662,-0.6171,-1.9904,-0.6689,-1.8422,-0.4473
2.2430,6.0171,-2.0146,-0.2686,-0.8662,-0.6171,-1.9959,-0.6680,-1.8476,-0.4464
2.2440,6.0166,-2.0198,-0.2677,-0.8662,-0.6171,-2.0013,-0.6670,-1.8529,-0.4456
2.2450,6.0161,-2.0251,-0.2667,-0.8662,-0.6171,-2.0068,-0.6661,-1.8583,-0.4447
2.2460,6.0156,-2.0303,-0.2658,-0.8662,-0.6171,-2.0122,-0.6652,-1.8637,-0.4438
2.2470,6.0151,-2.0356,-0.2649,-0.8662,-0.6171,-2.0177,-0.6643,-1.8690,-0.4430
2.2480,6.0147,-2.0408,-0.2639,-0.8662,-0.6171,-2.0231,-0.6634,-1.8743,-0.4421
2.2490,6.0142,-2.0460,-0.2630,-0.8662,-0.6171,-2.0286,-0.6624,-1.8797,-0.4413
2.2500,6.0137,-2.0512,-0.2621,-0.8662,-0.6171,-2.0340,-0.6615,-1.8850,-0.4404
2.2510,6.0132,-2.0564,-0.2611,-0.8662,-0.6171,-2.0394,-0.6606,-1.8903,-0.4396
2.2520,6.0127,-2.0616,-0.2602,-0.8662,-0.6171,-2.0448,-0.6597,-1.8956,-0.4388
2.2530,6.0122,-2.0667,-0.2593,-0.8662,-0.6171,-2.0502,-0.6588,-1.9009,-0.4379
2.2540,6.0117,-2.0719,-0.2583,-0.8662,-0.6171,-2.0556,-0.6578,-1.9061,-0.4371
2.2550,6.0112,-2.0770,-0.2574,-0.8662,-0.6171,-2.0610,-0.6569,-1.9114,-0.4362
2.2560,6.0107,-2.0821,-0.2565,-0.8662,-0.6171,-2.0664,-0.6560,-1.9166,-0.4354
2.2570,6.0102,-2.0872,-0.2555,-0.8662,-0.6171,-2.0718,-0.6551,-1.9219,-0.4346
2.2580,6.0097,-2.0923,-0.2546,-0.8662,-0.6171,-2.0771,-0.6542,-1.9271,-0.4337
2.2590,6.0092,-2.0974,-0.2537,-0.8662,-0.6171,-2.0825,-0.6532,-1.9323,-0.4329
2.2600,6.0087,-2.1024,-0.2527,-0.8662,-0.6171,-2.0879,-0.6523,-1.9375,-0.4321
2.2610,6.0082,-2.1074,-0.2518,-0.8662,-0.6171,-2.0932,-0.6514,-1.9427,-0.4312
2.2620,6.0077,-2.1125,-0.2508,-0.8662,-0.6171,-2.0985,-0.6505,-1.9479,-0.4304
2.2630,6.0072,-2.1175,-0.2499,-0.8662,-0.6171,-2.1039,-0.6496,-1.9531,-0.4296
2.2640,6.0067,-2.1225,-0.2490,-0.8662,-0.6171,-2.1092,-0.6486,-1.9582,-0.4288
2.2650,6.0062,-2.1274,-0.2480,-0.8662,-0.6171,-2.1145,-0.6477,-1.9634,-0.4279
2.2660,6.0057,-2.1324,-0.2471,-0.8662,-0.6171,-2.1198,-0.6468,-1.9685,-0.4271
2.2670,6.0052,-2.1374,-0.2462,-0.8662,-0.6171,-2.1250,-0.6459,-1.9736,-0.4263
2.2680,6.0047,-2.1423,-0.2452,-0.8662,-0.6171,-2.1303,-0.6450,-1.9787,-0.4255
2.2690,6.0042,-2.1472,-0.2443,-0.8662,-0.6171,-2.1356,-0.6441,-1.9838,-0.4246
2.2700,6.0037,-2.1521,-0.2433,-0.8662,-0.6171,-2.1408,-0.6432,-1.9889,-0.4238
2.2710,6.0032,-2.1570,-0.2424,-0.8662,-0.6171,-2.1461,-0.6423,-1.9939,-0.4230
2.2720,6.0027,-2.1618,-0.2415,-0.8662,-0.6171,-2.1513,-0.6413,-1.9990,-0.4222
2.2730,6.0022,-2.1667,-0.2405,-0.8662,-0.6171,-2.1565,-0.6404,-2.0040,-0.4213
2.2740,6.0017,-2.1715,-0.2396,-0.8662,-0.6171,-2.1617,-0.6395,-2.0090,-0.4205
2.2750,6.0012,-2.1763,-0.2387,-0.8662,-0.6171,-2.1669,-0.6386,-2.0141,-0.4197
2.2760,6.0006,-2.1811,-0.2377,-0.8662,-0.6171,-2.1721,-0.6377,-2.0190,-0.4189
2.2770,6.0001,-2.1859,-0.2368,-0.8662,-0.6171,-2.1773,-0.6368,-2.0240,-0.4181
2.2780,5.9996,-2.1907,-0.2358,-0.8662,-0.6171,-2.1824,-0.6359,-2.0290,-0.4173
2.2790,5.9991,-2.1954,-0.2349,-0.8662,-0.6171,-2.1876,-0.6350,-2.0339,-0.4164
2.2800,5.9986,-2.2002,-0.2340,-0.8662,-0.6171,-2.1927,-0.6341,-2.0389,-0.4156
2.2810,5.9981,-2.2049,-0.2330,-0.8662,-0.6171,-2.1978,-0.6332,-2.0438,-0.4148
2.2820,5.9976,-2.2096,-0.2321,-0.8662,-0.6171,-2.2029,-0.6323,-2.0487,-0.4140
2.2830,5.9971,-2.2142,-0.2312,-0.8662,-0.6171,-2.2080,-0.6313,-2.0536,-0.4132
2.2840,5.9966,-2.2189,-0.2302,-0.8662,-0.6171,-2.2131,-0.6304,-2.0585,-0.4124
2.2850,5.9961,-2.2235,-0.2293,-0.8662,-0.6171,-2.2182,-0.6295,-2.0633,-0.4115
2.2860,5.9956,-2.2282,-0.2283,-0.8662,-0.6171,-2.2232,-0.6286,-2.0682,-0.4107
2.2870,5.9950,-2.2328,-0.2274,-0.8662,-0.6171,-2.2283,-0.6277,-2.0730,-0.4099
2.2880,5.9945,-2.2374,-0.2265,-0.8662,-0.6171,-2.2333,-0.6268,-2.0778,-0.4091
2.2890,5.9940,-2.2419,-0.2255,-0.8662,-0.6171,-2.2383,-0.6259,-2.0826,-0.4083
2.2900,5.9935,-2.2465,-0.2246,-0.8662,-0.6171,-2.2433,-0.6250,-2.0874,-0.4075
2.2910,5.9930,-2.2510,-0.2236,-0.8662,-0.6171,-2.2483,-0.6241,-2.0921,-0.4067
2.2920,5.9925,-2.2556,-0.2227,-0.8662,-0.6171,-2.2533,-0.6231,-2.0969,-0.4059
2.2930,5.9920,-2.2601,-0.2218,-0.8662,-0.6171,-2.2583,-0.6222,-2.1016,-0.4050
2.2940,5.9915,-2.2645,-0.2208,-0.8662,-0.6171,-2.2632,-0.6213,-2.1063,-0.4042
2.2950,5.9910,-2.2690,-0.2199,-0.8662,-0.6171,-2.2681,-0.6204,-2.1110,-0.4034
2.2960,5.9905,-2.2735,-0.2189,-0.8662,-0.6171,-2.2731,-0.6195,-2.1157,-0.4026
2.2970,5.9900,-2.2779,-0.2180,-0.8662,-0.6171,-2.2780,-0.6186,-2.1204,-0.4018
2.2980,5.9895,-2.2823,-0.2171,-0.8662,-0.6171,-2.2829,-0.6177,-2.1250,-0.4010
2.2990,5.9890,-2.2867,-0.2161,-0.8662,-0.6171,-2.2877,-0.6168,-2.1296,-0.4002
2.3000,5.9885,-2.2911,-0.2152,-0.8662,-0.6171,-2.2926,-0.6158,-2.1343,-0.3994
2.3010,5.9880,-2.2954,-0.2143,-0.8662,-0.6171,-2.2974,-0.6149,-2.1389,-0.3986
2.3020,5.9875,-2.2998,-0.2133,-0.8662,-0.6171,-2.3023,-0.6140,-2.1434,-0.3977
2.3030,5.9870,-2.3041,-0.2124,-0.8662,-0.6171,-2.3071,-0.6131,-2.1480,-0.3969
2.3040,5.9865,-2.3084,-0.2114,-0.8662,-0.6171,-2.3119,-0.6122,-2.1525,-0.3961
2.3050,5.9860,-2.3127,-0.2105,-0.8662,-0.6171,-2.3167,-0.6113,-2.1571,-0.3953
2.3060,5.9855,-2.3169,-0.2096,-0.8662,-0.6171,-2.3214,-0.6104,-2.1616,-0.3945
2.3070,5.9850,-2.3212,-0.2086,-0.8662,-0.6171,-2.3262,-0.6095,-2.1661,-0.3937
2.3080,5.9845,-2.3254,-0.2077,-0.8662,-0.6171,-2.3309,-0.6086,-2.1706,-0.3929
2.3090,5.9840,-2.3296,-0.2068,-0.8662,-0.6171,-2.3356,-0.6076,-2.1750,-0.3921
2.3100,5.9835,-2.3338,-0.2058,-0.8662,-0.6171,-2.3403,-0.6067,-2.1795,-0.3913
2.3110,5.9830,-2.3380,-0.2049,-0.8662,-0.6171,-2.3450,-0.6058,-2.1839,-0.3904
2.3120,5.9825,-2.3422,-0.2040,-0.8662,-0.6171,-2.3497,-0.6049,-2.1883,-0.3896
2.3130,5.9821,-2.3463,-0.2030,-0.8662,-0.6171,-2.3544,-0.6040,-2.1927,-0.3888
2.3140,5.9816,-2.3504,-0.2021,-0.8662,-0.6171,-2.3590,-0.6031,-2.1971,-0.3880
2.3150,5.9811,-2.3545,-0.2012,-0.8662,-0.6171,-2.3636,-0.6022,-2.2014,-0.3872
2.3160,5.9806,-2.3586,-0.2002,-0.8662,-0.6171,-2.3682,-0.6013,-2.2058,-0.3864
2.3170,5.9801,-2.3627,-0.1993,-0.8662,-0.6171,-2.3728,-0.6004,-2.2101,-0.3856
2.3180,5.9796,-2.3667,-0.1984,-0.8662,-0.6171,-2.3774,-0.5994,-2.2144,-0.3848
2.3190,5.9792,-2.3707,-0.1974,-0.8662,-0.6171,-2.3820,-0.5985,-2.2187,-0.3840
2.3200,5.9787,-2.3747,-0.1965,-0.8662,-0.6171,-2.3865,-0.5976,-2.2230,-0.3831
2.3210,5.9782,-2.3787,-0.1956,-0.8662,-0.6171,-2.3910,-0.5967,-2.2272,-0.3823
2.3220,5.9777,-2.3827,-0.1946,-0.8662,-0.6171,-2.3956,-0.5958,-2.2314,-0.3815
2.3230,5.9773,-2.3867,-0.1937,-0.8662,-0.6171,-2.4000,-0.5949,-2.2357,-0.3807
