time,t_er_arm1,t_dot_er_arm1,t_er_arm2,t_dot_er_arm2
0.992000, 0.001773, -0.005111,0.000839, -0.002306
0.993000, 0.001768, -0.005108,0.000836, -0.002305
0.994000, 0.001763, -0.005104,0.000834, -0.002304
0.995000, 0.001758, -0.005100,0.000832, -0.002302
0.996000, 0.001753, -0.005094,0.000830, -0.002299
0.997000, 0.001748, -0.005088,0.000827, -0.002297
0.998000, 0.001742, -0.005082,0.000825, -0.002294
0.999000, 0.001737, -0.005074,0.000823, -0.002291
1.000000, 0.001732, -0.005066,0.000820, -0.002287
1.001000, 0.001727, -0.005058,0.000818, -0.002283
1.002000, 0.001722, -0.005048,0.000816, -0.002279
1.003000, 0.001717, -0.005038,0.000814, -0.002274
1.004000, 0.001712, -0.005028,0.000811, -0.002269
1.005000, 0.001707, -0.005017,0.000809, -0.002264
1.006000, 0.001702, -0.005005,0.000807, -0.002258
1.007000, 0.001697, -0.004993,0.000804, -0.002253
1.008000, 0.001692, -0.004980,0.000802, -0.002247
1.009000, 0.001687, -0.004966,0.000800, -0.002240
1.010000, 0.001682, -0.004952,0.000798, -0.002234
1.011000, 0.001677, -0.004938,0.000795, -0.002227
1.012000, 0.001672, -0.004923,0.000793, -0.002220
1.013000, 0.001667, -0.004907,0.000791, -0.002212
1.014000, 0.001662, -0.004891,0.000789, -0.002205
1.015000, 0.001658, -0.004875,0.000787, -0.002197
1.016000, 0.001653, -0.004858,0.000784, -0.002189
1.017000, 0.001648, -0.004840,0.000782, -0.002181
1.018000, 0.001643, -0.004822,0.000780, -0.002172
1.019000, 0.001638, -0.004804,0.000778, -0.002163
1.020000, 0.001633, -0.004785,0.000776, -0.002154
1.021000, 0.001629, -0.004766,0.000774, -0.002145
1.022000, 0.001624, -0.004747,0.000771, -0.002136
1.023000, 0.001619, -0.004727,0.000769, -0.002126
1.024000, 0.001614, -0.004707,0.000767, -0.002117
1.025000, 0.001610, -0.004686,0.000765, -0.002107
1.026000, 0.001605, -0.004665,0.000763, -0.002097
1.027000, 0.001600, -0.004644,0.000761, -0.002087
1.028000, 0.001596, -0.004623,0.000759, -0.002076
1.029000, 0.001591, -0.004601,0.000757, -0.002066
1.030000, 0.001587, -0.004579,0.000755, -0.002055
1.031000, 0.001582, -0.004556,0.000753, -0.002044
1.032000, 0.001577, -0.004533,0.000751, -0.002034
1.033000, 0.001573, -0.004511,0.000749, -0.002023
1.034000, 0.001568, -0.004487,0.000747, -0.002011
1.035000, 0.001564, -0.004464,0.000745, -0.002000
1.036000, 0.001560, -0.004440,0.000743, -0.001989
1.037000, 0.001555, -0.004416,0.000741, -0.001977
1.038000, 0.001551, -0.004392,0.000739, -0.001966
1.039000, 0.001546, -0.004368,0.000737, -0.001954
1.040000, 0.001542, -0.004344,0.000735, -0.001942
1.041000, 0.001538, -0.004319,0.000733, -0.001930
1.042000, 0.001533, -0.004294,0.000731, -0.001918
1.043000, 0.001529, -0.004269,0.000729, -0.001906
1.044000, 0.001525, -0.004244,0.000727, -0.001894
1.045000, 0.001521, -0.004219,0.000725, -0.001882
1.046000, 0.001516, -0.004194,0.000723, -0.001870
1.047000, 0.001512, -0.004168,0.000721, -0.001858
1.048000, 0.001508, -0.004143,0.000720, -0.001845
1.049000, 0.001504, -0.004117,0.000718, -0.001833
1.050000, 0.001500, -0.004091,0.000716, -0.001820
1.051000, 0.001496, -0.004066,0.000714, -0.001808
1.052000, 0.001492, -0.004040,0.000712, -0.001796
1.053000, 0.001488, -0.004014,0.000710, -0.001783
1.054000, 0.001484, -0.003988,0.000709, -0.001771
1.055000, 0.001480, -0.003962,0.000707, -0.001758
1.056000, 0.001476, -0.003936,0.000705, -0.001746
1.057000, 0.001472, -0.003910,0.000703, -0.001733
1.058000, 0.001468, -0.003884,0.000702, -0.001720
1.059000, 0.001464, -0.003858,0.000700, -0.001708
1.060000, 0.001460, -0.003832,0.000698, -0.001695
1.061000, 0.001456, -0.003806,0.000697, -0.001683
1.062000, 0.001453, -0.003780,0.000695, -0.001670
1.063000, 0.001449, -0.003754,0.000693, -0.001658
1.064000, 0.001445, -0.003728,0.000692, -0.001645
1.065000, 0.001441, -0.003702,0.000690, -0.001633
1.066000, 0.001438, -0.003677,0.000688, -0.001620
1.067000, 0.001434, -0.003651,0.000687, -0.001608
1.068000, 0.001430, -0.003625,0.000685, -0.001596
1.069000, 0.001427, -0.003600,0.000684, -0.001583
1.070000, 0.001423, -0.003574,0.000682, -0.001571
1.071000, 0.001420, -0.003549,0.000680, -0.001559
1.072000, 0.001416, -0.003523,0.000679, -0.001546
1.073000, 0.001413, -0.003498,0.000677, -0.001534
1.074000, 0.001409, -0.003473,0.000676, -0.001522
1.075000, 0.001406, -0.003448,0.000674, -0.001510
1.076000, 0.001402, -0.003423,0.000673, -0.001498
1.077000, 0.001399, -0.003398,0.000671, -0.001486
1.078000, 0.001395, -0.003374,0.000670, -0.001474
1.079000, 0.001392, -0.003349,0.000668, -0.001463
1.080000, 0.001389, -0.003325,0.000667, -0.001451
1.081000, 0.001385, -0.003301,0.000665, -0.001439
1.082000, 0.001382, -0.003277,0.000664, -0.001428
1.083000, 0.001379, -0.003253,0.000663, -0.001416
1.084000, 0.001376, -0.003229,0.000661, -0.001405
1.085000, 0.001372, -0.003206,0.000660, -0.001393
1.086000, 0.001369, -0.003182,0.000658, -0.001382
1.087000, 0.001366, -0.003159,0.000657, -0.001371
1.088000, 0.001363, -0.003136,0.000656, -0.001360
1.089000, 0.001360, -0.003113,0.000654, -0.001349
1.090000, 0.001357, -0.003090,0.000653, -0.001338
1.091000, 0.001354, -0.003068,0.000652, -0.001327
1.092000, 0.001350, -0.003046,0.000650, -0.001316
1.093000, 0.001347, -0.003023,0.000649, -0.001306
1.094000, 0.001344, -0.003002,0.000648, -0.001295
1.095000, 0.001341, -0.002980,0.000646, -0.001285
1.096000, 0.001338, -0.002958,0.000645, -0.001275
1.097000, 0.001335, -0.002937,0.000644, -0.001264
1.098000, 0.001333, -0.002916,0.000643, -0.001254
1.099000, 0.001330, -0.002895,0.000641, -0.001244
1.100000, 0.001327, -0.002875,0.000640, -0.001234
1.101000, 0.001324, -0.002854,0.000639, -0.001225
1.102000, 0.001321, -0.002834,0.000638, -0.001215
1.103000, 0.001318, -0.002814,0.000636, -0.001205
1.104000, 0.001315, -0.002794,0.000635, -0.001196
1.105000, 0.001313, -0.002775,0.000634, -0.001187
1.106000, 0.001310, -0.002756,0.000633, -0.001177
1.107000, 0.001307, -0.002737,0.000632, -0.001168
1.108000, 0.001304, -0.002718,0.000631, -0.001159
1.109000, 0.001302, -0.002699,0.000629, -0.001150
1.110000, 0.001299, -0.002681,0.000628, -0.001142
1.111000, 0.001296, -0.002663,0.000627, -0.001133
1.112000, 0.001294, -0.002645,0.000626, -0.001124
1.113000, 0.001291, -0.002627,0.000625, -0.001116
1.114000, 0.001288, -0.002610,0.000624, -0.001108
1.115000, 0.001286, -0.002593,0.000623, -0.001100
1.116000, 0.001283, -0.002576,0.000622, -0.001092
1.117000, 0.001281, -0.002559,0.000620, -0.001084
1.118000, 0.001278, -0.002543,0.000619, -0.001076
1.119000, 0.001276, -0.002527,0.000618, -0.001068
1.120000, 0.001273, -0.002511,0.000617, -0.001061
1.121000, 0.001271, -0.002495,0.000616, -0.001053
1.122000, 0.001268, -0.002480,0.000615, -0.001046
1.123000, 0.001266, -0.002465,0.000614, -0.001039
1.124000, 0.001263, -0.002450,0.000613, -0.001032
1.125000, 0.001261, -0.002435,0.000612, -0.001025
1.126000, 0.001258, -0.002421,0.000611, -0.001018
1.127000, 0.001256, -0.002407,0.000610, -0.001011
1.128000, 0.001253, -0.002393,0.000609, -0.001005
1.129000, 0.001251, -0.002379,0.000608, -0.000998
1.130000, 0.001249, -0.002365,0.000607, -0.000992
1.131000, 0.001246, -0.002352,0.000606, -0.000986
1.132000, 0.001244, -0.002339,0.000605, -0.000980
1.133000, 0.001242, -0.002327,0.000604, -0.000974
1.134000, 0.001239, -0.002314,0.000603, -0.000968
1.135000, 0.001237, -0.002302,0.000602, -0.000962
1.136000, 0.001235, -0.002290,0.000601, -0.000956
1.137000, 0.001232, -0.002278,0.000600, -0.000951
1.138000, 0.001230, -0.002267,0.000599, -0.000946
1.139000, 0.001228, -0.002255,0.000598, -0.000940
1.140000, 0.001226, -0.002244,0.000597, -0.000935
1.141000, 0.001223, -0.002233,0.000596, -0.000930
1.142000, 0.001221, -0.002223,0.000595, -0.000925
1.143000, 0.001219, -0.002213,0.000595, -0.000920
1.144000, 0.001217, -0.002202,0.000594, -0.000916
1.145000, 0.001215, -0.002193,0.000593, -0.000911
1.146000, 0.001212, -0.002183,0.000592, -0.000907
1.147000, 0.001210, -0.002173,0.000591, -0.000902
1.148000, 0.001208, -0.002164,0.000590, -0.000898
1.149000, 0.001206, -0.002155,0.000589, -0.000894
1.150000, 0.001204, -0.002146,0.000588, -0.000890
1.151000, 0.001202, -0.002138,0.000587, -0.000886
1.152000, 0.001199, -0.002129,0.000586, -0.000882
1.153000, 0.001197, -0.002121,0.000586, -0.000878
1.154000, 0.001195, -0.002113,0.000585, -0.000875
1.155000, 0.001193, -0.002106,0.000584, -0.000871
1.156000, 0.001191, -0.002098,0.000583, -0.000868
1.157000, 0.001189, -0.002091,0.000582, -0.000865
1.158000, 0.001187, -0.002084,0.000581, -0.000861
1.159000, 0.001185, -0.002077,0.000580, -0.000858
1.160000, 0.001183, -0.002070,0.000580, -0.000855
1.161000, 0.001181, -0.002064,0.000579, -0.000852
1.162000, 0.001179, -0.002057,0.000578, -0.000849
1.163000, 0.001177, -0.002051,0.000577, -0.000847
1.164000, 0.001174, -0.002045,0.000576, -0.000844
1.165000, 0.001172, -0.002039,0.000575, -0.000842
1.166000, 0.001170, -0.002034,0.000574, -0.000839
1.167000, 0.001168, -0.002028,0.000574, -0.000837
1.168000, 0.001166, -0.002023,0.000573, -0.000834
1.169000, 0.001164, -0.002018,0.000572, -0.000832
1.170000, 0.001162, -0.002013,0.000571, -0.000830
1.171000, 0.001160, -0.002009,0.000570, -0.000828
1.172000, 0.001158, -0.002004,0.000569, -0.000826
1.173000, 0.001156, -0.002000,0.000569, -0.000824
1.174000, 0.001154, -0.001995,0.000568, -0.000823
1.175000, 0.001152, -0.001991,0.000567, -0.000821
1.176000, 0.001150, -0.001987,0.000566, -0.000819
1.177000, 0.001148, -0.001984,0.000565, -0.000818
1.178000, 0.001146, -0.001980,0.000564, -0.000816
1.179000, 0.001144, -0.001977,0.000564, -0.000815
1.180000, 0.001142, -0.001973,0.000563, -0.000813
1.181000, 0.001140, -0.001970,0.000562, -0.000812
1.182000, 0.001138, -0.001967,0.000561, -0.000811
1.183000, 0.001136, -0.001964,0.000560, -0.000810
1.184000, 0.001134, -0.001962,0.000560, -0.000809
1.185000, 0.001133, -0.001959,0.000559, -0.000808
1.186000, 0.001131, -0.001957,0.000558, -0.000807
1.187000, 0.001129, -0.001954,0.000557, -0.000806
1.188000, 0.001127, -0.001952,0.000556, -0.000805
1.189000, 0.001125, -0.001950,0.000556, -0.000804
1.190000, 0.001123, -0.001948,0.000555, -0.000804
1.191000, 0.001121, -0.001946,0.000554, -0.000803
1.192000, 0.001119, -0.001944,0.000553, -0.000803
1.193000, 0.001117, -0.001943,0.000552, -0.000802
1.194000, 0.001115, -0.001941,0.000552, -0.000802
1.195000, 0.001113, -0.001940,0.000551, -0.000801
1.196000, 0.001111, -0.001938,0.000550, -0.000801
1.197000, 0.001109, -0.001937,0.000549, -0.000801
1.198000, 0.001107, -0.001936,0.000548, -0.000800
1.199000, 0.001105, -0.001935,0.000548, -0.000800
1.200000, 0.001103, -0.001934,0.000547, -0.000800
1.201000, 0.001101, -0.001933,0.000546, -0.000800
1.202000, 0.001100, -0.001932,0.000545, -0.000800
1.203000, 0.001098, -0.001932,0.000544, -0.000800
1.204000, 0.001096, -0.001931,0.000544, -0.000800
1.205000, 0.001094, -0.001931,0.000543, -0.000800
1.206000, 0.001092, -0.001930,0.000542, -0.000800
1.207000, 0.001090, -0.001930,0.000541, -0.000800
1.208000, 0.001088, -0.001929,0.000540, -0.000800
1.209000, 0.001086, -0.001929,0.000540, -0.000800
1.210000, 0.001084, -0.001929,0.000539, -0.000800
1.211000, 0.001082, -0.001929,0.000538, -0.000801
1.212000, 0.001080, -0.001929,0.000537, -0.000801
1.213000, 0.001078, -0.001929,0.000536, -0.000801
1.214000, 0.001076, -0.001929,0.000536, -0.000801
1.215000, 0.001074, -0.001929,0.000535, -0.000802
1.216000, 0.001072, -0.001929,0.000534, -0.000802
1.217000, 0.001071, -0.001930,0.000533, -0.000803
1.218000, 0.001069, -0.001930,0.000532, -0.000803
1.219000, 0.001067, -0.001930,0.000532, -0.000803
1.220000, 0.001065, -0.001931,0.000531, -0.000804
1.221000, 0.001063, -0.001931,0.000530, -0.000804
1.222000, 0.001061, -0.001932,0.000529, -0.000805
1.223000, 0.001059, -0.001932,0.000528, -0.000805
1.224000, 0.001057, -0.001933,0.000528, -0.000806
1.225000, 0.001055, -0.001933,0.000527, -0.000807
1.226000, 0.001053, -0.001934,0.000526, -0.000807
1.227000, 0.001051, -0.001934,0.000525, -0.000808
1.228000, 0.001049, -0.001935,0.000524, -0.000808
1.229000, 0.001047, -0.001936,0.000524, -0.000809
1.230000, 0.001045, -0.001936,0.000523, -0.000809
1.231000, 0.001043, -0.001937,0.000522, -0.000810
1.232000, 0.001042, -0.001938,0.000521, -0.000811
1.233000, 0.001040, -0.001938,0.000520, -0.000811
1.234000, 0.001038, -0.001939,0.000519, -0.000812
1.235000, 0.001036, -0.001940,0.000519, -0.000813
1.236000, 0.001034, -0.001941,0.000518, -0.000813
1.237000, 0.001032, -0.001942,0.000517, -0.000814
1.238000, 0.001030, -0.001942,0.000516, -0.000815
1.239000, 0.001028, -0.001943,0.000515, -0.000815
1.240000, 0.001026, -0.001944,0.000515, -0.000816
1.241000, 0.001024, -0.001945,0.000514, -0.000817
1.242000, 0.001022, -0.001946,0.000513, -0.000817
1.243000, 0.001020, -0.001946,0.000512, -0.000818
1.244000, 0.001018, -0.001947,0.000511, -0.000819
1.245000, 0.001016, -0.001948,0.000510, -0.000819
1.246000, 0.001014, -0.001949,0.000510, -0.000820
1.247000, 0.001012, -0.001950,0.000509, -0.000821
1.248000, 0.001010, -0.001950,0.000508, -0.000821
1.249000, 0.001009, -0.001951,0.000507, -0.000822
1.250000, 0.001007, -0.001952,0.000506, -0.000822
1.251000, 0.001005, -0.001953,0.000506, -0.000823
1.252000, 0.001003, -0.001953,0.000505, -0.000824
1.253000, 0.001001, -0.001954,0.000504, -0.000824
1.254000, 0.000999, -0.001955,0.000503, -0.000825
1.255000, 0.000997, -0.001955,0.000502, -0.000826
1.256000, 0.000995, -0.001956,0.000501, -0.000826
1.257000, 0.000993, -0.001957,0.000501, -0.000827
1.258000, 0.000991, -0.001957,0.000500, -0.000827
1.259000, 0.000989, -0.001958,0.000499, -0.000828
1.260000, 0.000987, -0.001958,0.000498, -0.000828
1.261000, 0.000985, -0.001959,0.000497, -0.000829
1.262000, 0.000983, -0.001959,0.000496, -0.000829
1.263000, 0.000981, -0.001960,0.000496, -0.000830
1.264000, 0.000979, -0.001960,0.000495, -0.000830
1.265000, 0.000977, -0.001961,0.000494, -0.000831
1.266000, 0.000975, -0.001961,0.000493, -0.000831
1.267000, 0.000973, -0.001961,0.000492, -0.000832
1.268000, 0.000971, -0.001962,0.000491, -0.000832
1.269000, 0.000969, -0.001962,0.000491, -0.000832
1.270000, 0.000967, -0.001962,0.000490, -0.000833
1.271000, 0.000965, -0.001963,0.000489, -0.000833
1.272000, 0.000963, -0.001963,0.000488, -0.000834
1.273000, 0.000962, -0.001963,0.000487, -0.000834
1.274000, 0.000960, -0.001963,0.000486, -0.000834
1.275000, 0.000958, -0.001963,0.000486, -0.000834
1.276000, 0.000956, -0.001963,0.000485, -0.000835
1.277000, 0.000954, -0.001963,0.000484, -0.000835
1.278000, 0.000952, -0.001963,0.000483, -0.000835
1.279000, 0.000950, -0.001963,0.000482, -0.000835
1.280000, 0.000948, -0.001963,0.000481, -0.000836
1.281000, 0.000946, -0.001963,0.000481, -0.000836
1.282000, 0.000944, -0.001963,0.000480, -0.000836
1.283000, 0.000942, -0.001962,0.000479, -0.000836
1.284000, 0.000940, -0.001962,0.000478, -0.000836
1.285000, 0.000938, -0.001962,0.000477, -0.000836
1.286000, 0.000936, -0.001961,0.000476, -0.000836
1.287000, 0.000934, -0.001961,0.000476, -0.000836
1.288000, 0.000932, -0.001961,0.000475, -0.000836
1.289000, 0.000930, -0.001960,0.000474, -0.000836
1.290000, 0.000928, -0.001960,0.000473, -0.000836
1.291000, 0.000926, -0.001959,0.000472, -0.000836
1.292000, 0.000924, -0.001958,0.000471, -0.000836
1.293000, 0.000922, -0.001958,0.000471, -0.000836
1.294000, 0.000920, -0.001957,0.000470, -0.000836
1.295000, 0.000918, -0.001956,0.000469, -0.000836
1.296000, 0.000916, -0.001955,0.000468, -0.000836
1.297000, 0.000914, -0.001954,0.000467, -0.000835
1.298000, 0.000912, -0.001954,0.000466, -0.000835
1.299000, 0.000911, -0.001953,0.000466, -0.000835
1.300000, 0.000909, -0.001952,0.000465, -0.000835
1.301000, 0.000907, -0.001951,0.000464, -0.000834
1.302000, 0.000905, -0.001950,0.000463, -0.000834
1.303000, 0.000903, -0.001948,0.000462, -0.000834
1.304000, 0.000901, -0.001947,0.000461, -0.000833
1.305000, 0.000899, -0.001946,0.000461, -0.000833
1.306000, 0.000897, -0.001945,0.000460, -0.000833
1.307000, 0.000895, -0.001943,0.000459, -0.000832
1.308000, 0.000893, -0.001942,0.000458, -0.000832
1.309000, 0.000891, -0.001941,0.000457, -0.000831
1.310000, 0.000889, -0.001939,0.000456, -0.000831
1.311000, 0.000887, -0.001938,0.000456, -0.000830
1.312000, 0.000885, -0.001936,0.000455, -0.000830
1.313000, 0.000883, -0.001935,0.000454, -0.000829
1.314000, 0.000881, -0.001933,0.000453, -0.000829
1.315000, 0.000879, -0.001931,0.000452, -0.000828
1.316000, 0.000878, -0.001930,0.000451, -0.000828
1.317000, 0.000876, -0.001928,0.000451, -0.000827
1.318000, 0.000874, -0.001926,0.000450, -0.000826
1.319000, 0.000872, -0.001924,0.000449, -0.000826
1.320000, 0.000870, -0.001922,0.000448, -0.000825
1.321000, 0.000868, -0.001920,0.000447, -0.000824
1.322000, 0.000866, -0.001919,0.000446, -0.000823
1.323000, 0.000864, -0.001917,0.000446, -0.000823
1.324000, 0.000862, -0.001914,0.000445, -0.000822
1.325000, 0.000860, -0.001912,0.000444, -0.000821
1.326000, 0.000858, -0.001910,0.000443, -0.000820
1.327000, 0.000856, -0.001908,0.000442, -0.000819
1.328000, 0.000855, -0.001906,0.000442, -0.000818
1.329000, 0.000853, -0.001904,0.000441, -0.000818
1.330000, 0.000851, -0.001901,0.000440, -0.000817
1.331000, 0.000849, -0.001899,0.000439, -0.000816
1.332000, 0.000847, -0.001897,0.000438, -0.000815
1.333000, 0.000845, -0.001894,0.000437, -0.000814
1.334000, 0.000843, -0.001892,0.000437, -0.000813
1.335000, 0.000841, -0.001889,0.000436, -0.000812
1.336000, 0.000839, -0.001887,0.000435, -0.000811
1.337000, 0.000837, -0.001884,0.000434, -0.000810
1.338000, 0.000836, -0.001882,0.000433, -0.000809
1.339000, 0.000834, -0.001879,0.000433, -0.000808
1.340000, 0.000832, -0.001876,0.000432, -0.000806
1.341000, 0.000830, -0.001874,0.000431, -0.000805
1.342000, 0.000828, -0.001871,0.000430, -0.000804
1.343000, 0.000826, -0.001868,0.000429, -0.000803
1.344000, 0.000824, -0.001865,0.000429, -0.000802
1.345000, 0.000822, -0.001863,0.000428, -0.000801
1.346000, 0.000821, -0.001860,0.000427, -0.000799
1.347000, 0.000819, -0.001857,0.000426, -0.000798
1.348000, 0.000817, -0.001854,0.000425, -0.000797
1.349000, 0.000815, -0.001851,0.000425, -0.000796
1.350000, 0.000813, -0.001848,0.000424, -0.000795
1.351000, 0.000811, -0.001845,0.000423, -0.000793
1.352000, 0.000809, -0.001842,0.000422, -0.000792
1.353000, 0.000808, -0.001839,0.000421, -0.000791
1.354000, 0.000806, -0.001836,0.000421, -0.000789
1.355000, 0.000804, -0.001833,0.000420, -0.000788
1.356000, 0.000802, -0.001830,0.000419, -0.000787
1.357000, 0.000800, -0.001826,0.000418, -0.000785
1.358000, 0.000798, -0.001823,0.000417, -0.000784
1.359000, 0.000797, -0.001820,0.000417, -0.000783
1.360000, 0.000795, -0.001817,0.000416, -0.000781
1.361000, 0.000793, -0.001814,0.000415, -0.000780
1.362000, 0.000791, -0.001810,0.000414, -0.000778
1.363000, 0.000789, -0.001807,0.000414, -0.000777
1.364000, 0.000788, -0.001804,0.000413, -0.000775
1.365000, 0.000786, -0.001800,0.000412, -0.000774
1.366000, 0.000784, -0.001797,0.000411, -0.000773
1.367000, 0.000782, -0.001793,0.000410, -0.000771
1.368000, 0.000780, -0.001790,0.000410, -0.000770
1.369000, 0.000779, -0.001787,0.000409, -0.000768
1.370000, 0.000777, -0.001783,0.000408, -0.000767
1.371000, 0.000775, -0.001780,0.000407, -0.000765
1.372000, 0.000773, -0.001776,0.000407, -0.000764
1.373000, 0.000772, -0.001773,0.000406, -0.000762
1.374000, 0.000770, -0.001769,0.000405, -0.000761
1.375000, 0.000768, -0.001766,0.000404, -0.000759
1.376000, 0.000766, -0.001762,0.000404, -0.000757
1.377000, 0.000764, -0.001759,0.000403, -0.000756
1.378000, 0.000763, -0.001755,0.000402, -0.000754
1.379000, 0.000761, -0.001751,0.000401, -0.000753
1.380000, 0.000759, -0.001748,0.000401, -0.000751
1.381000, 0.000757, -0.001744,0.000400, -0.000750
1.382000, 0.000756, -0.001741,0.000399, -0.000748
1.383000, 0.000754, -0.001737,0.000398, -0.000746
1.384000, 0.000752, -0.001733,0.000398, -0.000745
1.385000, 0.000751, -0.001730,0.000397, -0.000743
1.386000, 0.000749, -0.001726,0.000396, -0.000742
1.387000, 0.000747, -0.001722,0.000395, -0.000740
1.388000, 0.000745, -0.001719,0.000395, -0.000738
1.389000, 0.000744, -0.001715,0.000394, -0.000737
1.390000, 0.000742, -0.001711,0.000393, -0.000735
1.391000, 0.000740, -0.001708,0.000392, -0.000733
1.392000, 0.000738, -0.001704,0.000392, -0.000732
1.393000, 0.000737, -0.001700,0.000391, -0.000730
1.394000, 0.000735, -0.001697,0.000390, -0.000729
1.395000, 0.000733, -0.001693,0.000390, -0.000727
1.396000, 0.000732, -0.001689,0.000389, -0.000725
1.397000, 0.000730, -0.001685,0.000388, -0.000724
1.398000, 0.000728, -0.001682,0.000387, -0.000722
1.399000, 0.000727, -0.001678,0.000387, -0.000720
1.400000, 0.000725, -0.001674,0.000386, -0.000719
1.401000, 0.000723, -0.001670,0.000385, -0.000717
1.402000, 0.000722, -0.001667,0.000384, -0.000715
1.403000, 0.000720, -0.001663,0.000384, -0.000714
1.404000, 0.000718, -0.001659,0.000383, -0.000712
1.405000, 0.000717, -0.001655,0.000382, -0.000710
1.406000, 0.000715, -0.001652,0.000382, -0.000709
1.407000, 0.000713, -0.001648,0.000381, -0.000707
1.408000, 0.000712, -0.001644,0.000380, -0.000705
1.409000, 0.000710, -0.001641,0.000379, -0.000704
1.410000, 0.000708, -0.001637,0.000379, -0.000702
1.411000, 0.000707, -0.001633,0.000378, -0.000700
1.412000, 0.000705, -0.001629,0.000377, -0.000699
1.413000, 0.000704, -0.001626,0.000377, -0.000697
1.414000, 0.000702, -0.001622,0.000376, -0.000695
1.415000, 0.000700, -0.001618,0.000375, -0.000694
1.416000, 0.000699, -0.001614,0.000375, -0.000692
1.417000, 0.000697, -0.001611,0.000374, -0.000690
1.418000, 0.000695, -0.001607,0.000373, -0.000689
1.419000, 0.000694, -0.001603,0.000373, -0.000687
1.420000, 0.000692, -0.001600,0.000372, -0.000686
1.421000, 0.000691, -0.001596,0.000371, -0.000684
1.422000, 0.000689, -0.001592,0.000370, -0.000682
1.423000, 0.000687, -0.001589,0.000370, -0.000681
1.424000, 0.000686, -0.001585,0.000369, -0.000679
1.425000, 0.000684, -0.001581,0.000368, -0.000677
1.426000, 0.000683, -0.001578,0.000368, -0.000676
1.427000, 0.000681, -0.001574,0.000367, -0.000674
1.428000, 0.000680, -0.001570,0.000366, -0.000673
1.429000, 0.000678, -0.001567,0.000366, -0.000671
1.430000, 0.000676, -0.001563,0.000365, -0.000669
1.431000, 0.000675, -0.001560,0.000364, -0.000668
1.432000, 0.000673, -0.001556,0.000364, -0.000666
1.433000, 0.000672, -0.001552,0.000363, -0.000665
1.434000, 0.000670, -0.001549,0.000362, -0.000663
1.435000, 0.000669, -0.001545,0.000362, -0.000661
1.436000, 0.000667, -0.001542,0.000361, -0.000660
1.437000, 0.000666, -0.001538,0.000360, -0.000658
1.438000, 0.000664, -0.001535,0.000360, -0.000657
1.439000, 0.000662, -0.001531,0.000359, -0.000655
1.440000, 0.000661, -0.001528,0.000358, -0.000654
1.441000, 0.000659, -0.001524,0.000358, -0.000652
1.442000, 0.000658, -0.001521,0.000357, -0.000650
1.443000, 0.000656, -0.001517,0.000357, -0.000649
1.444000, 0.000655, -0.001514,0.000356, -0.000647
1.445000, 0.000653, -0.001510,0.000355, -0.000646
1.446000, 0.000652, -0.001507,0.000355, -0.000644
1.447000, 0.000650, -0.001503,0.000354, -0.000643
1.448000, 0.000649, -0.001500,0.000353, -0.000641
1.449000, 0.000647, -0.001496,0.000353, -0.000640
1.450000, 0.000646, -0.001493,0.000352, -0.000638
1.451000, 0.000644, -0.001490,0.000351, -0.000637
1.452000, 0.000643, -0.001486,0.000351, -0.000635
1.453000, 0.000641, -0.001483,0.000350, -0.000634
1.454000, 0.000640, -0.001480,0.000349, -0.000632
1.455000, 0.000638, -0.001476,0.000349, -0.000631
1.456000, 0.000637, -0.001473,0.000348, -0.000629
1.457000, 0.000635, -0.001470,0.000348, -0.000628
1.458000, 0.000634, -0.001466,0.000347, -0.000627
1.459000, 0.000633, -0.001463,0.000346, -0.000625
1.460000, 0.000631, -0.001460,0.000346, -0.000624
1.461000, 0.000630, -0.001457,0.000345, -0.000622
1.462000, 0.000628, -0.001453,0.000344, -0.000621
1.463000, 0.000627, -0.001450,0.000344, -0.000619
1.464000, 0.000625, -0.001447,0.000343, -0.000618
1.465000, 0.000624, -0.001444,0.000343, -0.000617
1.466000, 0.000622, -0.001441,0.000342, -0.000615
1.467000, 0.000621, -0.001438,0.000341, -0.000614
1.468000, 0.000620, -0.001434,0.000341, -0.000612
1.469000, 0.000618, -0.001431,0.000340, -0.000611
1.470000, 0.000617, -0.001428,0.000340, -0.000610
1.471000, 0.000615, -0.001425,0.000339, -0.000608
1.472000, 0.000614, -0.001422,0.000338, -0.000607
1.473000, 0.000612, -0.001419,0.000338, -0.000606
1.474000, 0.000611, -0.001416,0.000337, -0.000604
1.475000, 0.000610, -0.001413,0.000337, -0.000603
1.476000, 0.000608, -0.001410,0.000336, -0.000602
1.477000, 0.000607, -0.001407,0.000335, -0.000600
1.478000, 0.000605, -0.001404,0.000335, -0.000599
1.479000, 0.000604, -0.001401,0.000334, -0.000598
1.480000, 0.000603, -0.001398,0.000334, -0.000596
1.481000, 0.000601, -0.001395,0.000333, -0.000595
1.482000, 0.000600, -0.001392,0.000332, -0.000594
1.483000, 0.000598, -0.001389,0.000332, -0.000593
1.484000, 0.000597, -0.001386,0.000331, -0.000591
1.485000, 0.000596, -0.001383,0.000331, -0.000590
1.486000, 0.000594, -0.001381,0.000330, -0.000589
1.487000, 0.000593, -0.001378,0.000329, -0.000588
1.488000, 0.000591, -0.001375,0.000329, -0.000586
1.489000, 0.000590, -0.001372,0.000328, -0.000585
